x,y
-5.375375375375375,26.360107049446494
-5.355355355355355,30.332122214214312
-5.335335335335335,29.109108459660984
-5.315315315315315,29.050002504806237
-5.295295295295295,27.300107332701998
-5.275275275275275,27.269828735816787
-5.255255255255255,26.87584559067264
-5.235235235235235,27.245301599977587
-5.215215215215215,28.869136611741954
-5.195195195195195,27.662203941189933
-5.175175175175175,27.782663752991137
-5.155155155155155,27.574742490221176
-5.135135135135135,28.138497730862817
-5.115115115115115,26.740702723959625
-5.095095095095095,26.677690173419933
-5.075075075075075,28.13399950003459
-5.055055055055055,24.22348977363144
-5.035035035035035,23.640092644127243
-5.015015015015015,22.778532402452342
-4.994994994994995,25.31580412726556
-4.974974974974975,21.042911519189005
-4.954954954954955,25.475886797752015
-4.934934934934935,24.135196623040166
-4.914914914914915,26.4256680204952
-4.894894894894895,22.616161411138123
-4.874874874874875,23.357768474851316
-4.854854854854855,25.81402232829449
-4.834834834834835,26.14189917368869
-4.814814814814815,21.82213696945658
-4.794794794794795,23.35361958936558
-4.774774774774775,23.387312105193597
-4.754754754754755,23.354999589105244
-4.734734734734735,21.892561689672355
-4.714714714714715,24.791301637394724
-4.694694694694695,18.260751309151424
-4.674674674674675,21.01032284444261
-4.654654654654655,22.56167141964414
-4.634634634634635,22.394287820453602
-4.614614614614615,24.000186102644314
-4.594594594594595,23.506750275080442
-4.574574574574575,20.355649287729705
-4.554554554554555,23.34370967747485
-4.534534534534535,19.13391995733142
-4.514514514514515,22.2426160673459
-4.494494494494495,23.82152571788331
-4.474474474474475,22.450810036433563
-4.454454454454455,20.053705253857377
-4.434434434434435,19.000651209753602
-4.414414414414415,16.429872029671188
-4.394394394394395,19.931781369313285
-4.374374374374375,16.904716711241363
-4.354354354354355,17.374132516056854
-4.334334334334335,16.404962520316115
-4.314314314314315,17.692523337384085
-4.2942942942942945,18.38502465703457
-4.2742742742742745,18.816649734054288
-4.2542542542542545,16.8976659890125
-4.2342342342342345,20.06730696315154
-4.2142142142142145,17.343190927305194
-4.1941941941941945,16.015820072081247
-4.1741741741741745,17.876314570829525
-4.1541541541541545,21.18410240356385
-4.134134134134134,17.761386172083224
-4.114114114114114,16.20022368920575
-4.094094094094094,13.706683739058734
-4.074074074074074,16.159254919098387
-4.054054054054054,16.905210523368346
-4.034034034034034,15.498268805233764
-4.014014014014014,12.7815392282189
-3.9939939939939944,14.250857245053233
-3.9739739739739743,18.701546067598017
-3.9539539539539543,18.50175387744903
-3.9339339339339343,13.702557858147724
-3.9139139139139143,16.66423569992778
-3.8938938938938943,12.805264087363806
-3.8738738738738743,17.81553135467248
-3.8538538538538543,15.342661222652678
-3.8338338338338342,16.597564862682106
-3.8138138138138142,11.114989112071992
-3.7937937937937942,15.748145553678086
-3.773773773773774,14.226020368253746
-3.753753753753754,15.794525385402086
-3.733733733733734,15.77050319061695
-3.713713713713714,13.923238926374804
-3.693693693693694,12.441713824640736
-3.673673673673674,15.055270625002017
-3.653653653653654,13.22887602204644
-3.633633633633634,11.457723476418282
-3.613613613613614,11.21789888557827
-3.593593593593594,9.959586083292159
-3.573573573573573,11.749845766617273
-3.553553553553553,14.833126950121843
-3.533533533533533,12.841518832016845
-3.513513513513513,11.28524179779599
-3.493493493493493,13.81420866544153
-3.473473473473473,10.400064727477096
-3.453453453453453,12.117041303835139
-3.433433433433433,11.429204396367462
-3.413413413413413,13.209652382047313
-3.393393393393393,8.360661980486928
-3.373373373373373,9.67925242455514
-3.353353353353353,7.968487394257111
-3.333333333333333,10.591917667492568
-3.313313313313313,13.400900119444106
-3.293293293293293,9.83488629634353
-3.273273273273273,9.692950045133827
-3.253253253253253,12.327105578171146
-3.233233233233233,12.590896257394425
-3.213213213213213,10.147597019030401
-3.193193193193193,11.565912477155123
-3.173173173173173,7.91511890519001
-3.153153153153153,12.698323475090497
-3.133133133133133,14.113935817810745
-3.113113113113113,10.733904837414267
-3.093093093093093,5.398561639854596
-3.073073073073073,8.32731758765121
-3.053053053053053,10.54678358809521
-3.033033033033033,8.356323385136832
-3.013013013013013,11.62264452508595
-2.992992992992993,10.134321584976883
-2.972972972972973,7.425617296496163
-2.952952952952953,8.78446076389607
-2.932932932932933,6.814429147804395
-2.9129129129129128,8.119891881389908
-2.8928928928928928,7.259642808885106
-2.8728728728728727,10.60292214415491
-2.8528528528528527,12.37079351369265
-2.8328328328328327,5.162565192304188
-2.8128128128128127,4.065483347504424
-2.7927927927927927,7.309346739772596
-2.7727727727727727,4.651437451772645
-2.7527527527527527,7.670070925129692
-2.7327327327327327,8.965700416160763
-2.7127127127127126,10.347094056246814
-2.6926926926926926,7.653383054711186
-2.6726726726726726,6.756868765552129
-2.6526526526526526,3.079796262478986
-2.6326326326326326,6.9831248767738225
-2.6126126126126126,6.968319184681425
-2.5925925925925926,7.999449979591471
-2.5725725725725725,5.201153438094481
-2.5525525525525525,5.645419333070832
-2.5325325325325325,3.4577165177272744
-2.5125125125125125,1.7301335117638077
-2.4924924924924925,3.9955246435378715
-2.4724724724724725,2.972468498628108
-2.4524524524524525,6.687947622381271
-2.4324324324324325,4.880459425015445
-2.4124124124124124,4.743259387411897
-2.3923923923923924,3.7547152668265706
-2.3723723723723724,-0.8369801918291486
-2.3523523523523524,8.550183087112746
-2.3323323323323324,3.4392330628892007
-2.3123123123123124,4.521948089971298
-2.2922922922922924,2.344819622724031
-2.2722722722722724,7.107081966218663
-2.2522522522522523,5.359498081849992
-2.2322322322322323,3.3301301680847573
-2.2122122122122123,4.109423649172803
-2.1921921921921923,8.16206645175815
-2.1721721721721723,4.5723930817966165
-2.1521521521521523,4.268291810781329
-2.1321321321321323,2.6632244565917818
-2.1121121121121122,0.6718552731860821
-2.0920920920920922,4.056771974635579
-2.0720720720720722,4.9444528965102865
-2.052052052052052,6.410086552986378
-2.032032032032032,-0.36783888979508106
-2.012012012012012,1.7979996824345679
-1.9919919919919913,2.806549915047321
-1.9719719719719713,3.8817117610966214
-1.9519519519519513,3.5200490396721875
-1.9319319319319312,3.488983618243705
-1.9119119119119112,4.471599276050549
-1.8918918918918912,1.7726687090480608
-1.8718718718718712,5.372187189172492
-1.8518518518518512,4.2962601646060925
-1.8318318318318312,2.7159433318562036
-1.8118118118118112,6.484478025198628
-1.7917917917917912,6.323349896275971
-1.7717717717717711,5.0049659216348985
-1.7517517517517511,-2.9684793413702564
-1.7317317317317311,6.15678497612253
-1.711711711711711,4.519474028954904
-1.691691691691691,6.874638055164569
-1.671671671671671,5.269415361336636
-1.651651651651651,5.884638533398197
-1.631631631631631,4.419531481701656
-1.611611611611611,5.294678383972398
-1.591591591591591,6.521411275893934
-1.571571571571571,2.9029466813283493
-1.551551551551551,-0.737148871034234
-1.531531531531531,1.7306670320450326
-1.511511511511511,3.064558248198686
-1.491491491491491,2.3743220379346277
-1.471471471471471,-0.3278956409644369
-1.451451451451451,-1.1554239344694341
-1.431431431431431,0.5666706056201767
-1.411411411411411,3.607561284230653
-1.391391391391391,5.096649545684009
-1.3713713713713709,3.713794665772397
-1.3513513513513509,3.9410050490273942
-1.3313313313313309,1.6108119674573385
-1.3113113113113108,-1.7646275602389383
-1.2912912912912908,0.7569920371993185
-1.2712712712712708,1.0986018214149156
-1.2512512512512508,0.5715247200864562
-1.2312312312312308,1.625320075508425
-1.2112112112112108,2.349872117949629
-1.1911911911911908,3.124966830458483
-1.1711711711711708,0.8154021834497835
-1.1511511511511507,-2.482369838492567
-1.1311311311311307,0.31370219723172155
-1.1111111111111107,1.3219886952185347
-1.0910910910910907,3.636095613325163
-1.0710710710710707,0.011577554917119759
-1.0510510510510507,2.129795568714322
-1.0310310310310307,1.6432007862197748
-1.0110110110110107,1.109944330632283
-0.9909909909909906,2.8431297828744886
-0.9709709709709706,-0.3788977670368521
-0.9509509509509506,-0.24606518817251555
-0.9309309309309306,0.842830751975473
-0.9109109109109106,-0.4505343225708546
-0.8908908908908906,1.809711161581564
-0.8708708708708706,-0.667968535000877
-0.8508508508508505,1.1765555858838852
-0.8308308308308305,0.48993433188553503
-0.8108108108108105,1.0872661004810953
-0.7907907907907905,-0.2941327153265546
-0.7707707707707705,-0.08408900797908647
-0.7507507507507505,0.7556452257469154
-0.7307307307307305,0.9381164131568926
-0.7107107107107105,0.496705883536611
-0.6906906906906904,3.887778343232951
-0.6706706706706704,-1.5316746889847215
-0.6506506506506504,0.29493867928668754
-0.6306306306306304,-2.7495630519443828
-0.6106106106106104,1.117008275125035
-0.5905905905905904,-1.8816958270594857
-0.5705705705705704,-0.2310697357519263
-0.5505505505505504,-0.44102274195113766
-0.5305305305305303,0.843244897027349
-0.5105105105105103,-0.8449608537486583
-0.4904904904904903,-0.9500304741263629
-0.4704704704704703,3.0930553917565016
-0.4504504504504503,0.7720391892600661
-0.4304304304304303,-0.9368313486040105
-0.41041041041041026,-0.3332306386492203
-0.39039039039039025,3.4431145614506513
-0.37037037037037024,-0.3331555452539088
-0.3503503503503502,-1.2558078783141622
-0.3303303303303302,-1.2608741731166404
-0.3103103103103102,-1.0019604732942737
-0.2902902902902902,-1.1047269922166238
-0.2702702702702702,-2.486249677706521
-0.25025025025025016,-2.1857750061436434
-0.23023023023023015,-1.6056347898108752
-0.21021021021021014,1.2273303693828161
-0.19019019019019012,-0.7263022661011662
-0.1701701701701701,-0.3853654913723358
-0.1501501501501501,2.5627211180999065
-0.13013013013013008,2.606948150644521
-0.11011011011011007,-0.5521256499270093
-0.09009009009009006,-1.2536107970343773
-0.07007007007007005,-1.7239508126274512
-0.05005005005005003,1.388056546926488
-0.03003003003003002,-0.40851266434097094
-0.010010010010010006,-0.77288958034518
0.010010010010010006,-1.627228949974705
0.03003003003003002,-1.5384310153191725
0.05005005005005003,0.6426213904965016
0.07007007007007005,-2.6259667170548995
0.09009009009009006,1.9978536119083175
0.11011011011011007,-1.0555650512813763
0.13013013013013008,-0.28233803773590044
0.1501501501501501,-2.651410848690996
0.1701701701701701,0.004226010331015582
0.19019019019019012,-0.6204695769365389
0.21021021021021014,-0.05597286523631254
0.23023023023023015,2.9964237556356457
0.25025025025025016,0.4180212793307925
0.2702702702702702,-1.516272349299643
0.2902902902902902,-1.3383713684563154
0.3103103103103102,1.2865548605124182
0.3303303303303302,2.706504709122993
0.3503503503503502,0.6865814094927133
0.37037037037037024,1.5145997003578242
0.39039039039039025,1.3718801035825714
0.41041041041041026,3.0065655316882833
0.4304304304304303,-3.71390999001154
0.4504504504504503,1.53734348692007
0.4704704704704703,2.1888145513918333
0.4904904904904903,-2.436866491009545
0.5105105105105103,-1.51071538667113
0.5305305305305303,-1.4201028534313007
0.5505505505505504,-1.1544744840432526
0.5705705705705704,-0.6378833258698258
0.5905905905905904,0.8340028718040253
0.6106106106106104,2.104194620125002
0.6306306306306304,2.5603289078266593
0.6506506506506504,-1.252299853143449
0.6706706706706704,-1.2396068489081187
0.6906906906906904,3.108697310239229
0.7107107107107105,1.7985975851562122
0.7307307307307305,0.6996970845722595
0.7507507507507505,1.5103000408627496
0.7707707707707705,0.5344800173716864
0.7907907907907905,1.674519440894753
0.8108108108108105,-0.014719222083797057
0.8308308308308305,1.2278897383375098
0.8508508508508505,-2.297144930345376
0.8708708708708706,-0.6171525159194735
0.8908908908908906,-0.5603357741083224
0.9109109109109106,0.0809786212027167
0.9309309309309306,-0.9863941113955671
0.9509509509509506,-0.16277954053164634
0.9709709709709706,-2.086043498327932
0.9909909909909906,2.0794640970151064
1.0110110110110107,0.857116226562717
1.0310310310310307,-2.3473902286031234
1.0510510510510507,-0.5649515091778279
1.0710710710710707,1.8203960944096642
1.0910910910910907,0.10443587628676743
1.1111111111111107,-0.15931501904162637
1.1311311311311307,1.1302722817978386
1.1511511511511507,2.012344043153052
1.1711711711711708,-1.5010630018958695
1.1911911911911908,2.519193416407247
1.2112112112112108,-0.13355396505102513
1.2312312312312308,1.4800744082595751
1.2512512512512508,1.4947894123748016
1.2712712712712708,0.5619984086801249
1.2912912912912908,-0.37988629329669954
1.3113113113113108,1.1481642589884624
1.3313313313313309,5.023103731934844
1.3513513513513509,-0.8971995861281397
1.3713713713713709,5.265285476426746
1.391391391391391,1.4165276618850058
1.411411411411411,2.0628250064396294
1.431431431431431,-0.12442567987961928
1.451451451451451,0.5641724825655621
1.471471471471471,1.1594089912783778
1.491491491491491,0.13315692743568786
1.511511511511511,1.8668311346900692
1.531531531531531,1.5315570484617747
1.551551551551551,6.108874501993492
1.571571571571571,0.13788883321101553
1.591591591591591,2.738544827922228
1.611611611611611,3.0929845504850237
1.631631631631631,0.5215806840372235
1.651651651651651,4.101608169309304
1.671671671671671,1.997832152106303
1.691691691691691,-2.122958523427439
1.711711711711711,4.249656208220166
1.7317317317317311,0.7650130224818525
1.7517517517517511,0.9730843074871305
1.7717717717717711,4.514979377032078
1.7917917917917912,2.5161948602955375
1.8118118118118112,5.1182063425237985
1.8318318318318312,5.775940050842999
1.8518518518518512,2.139498360562535
1.8718718718718712,5.090429296615164
1.8918918918918912,2.0683333278205156
1.9119119119119112,8.121638993175013
1.9319319319319312,2.3464469805558137
1.9519519519519513,5.862291304649041
1.9719719719719713,5.576253510006176
1.9919919919919913,4.600207740378089
2.0120120120120113,2.7071060136472562
2.0320320320320313,3.826359195321408
2.0520520520520513,-0.09625860155806887
2.0720720720720713,4.742322748625547
2.0920920920920913,5.0760799838510335
2.1121121121121114,4.728016412253427
2.1321321321321314,-1.4006249137148066
2.1521521521521514,2.100485995833515
2.1721721721721714,3.2221499798618445
2.1921921921921914,5.389024473886498
2.2122122122122114,5.472560683146815
2.2322322322322314,4.6424131546741325
2.2522522522522515,6.343131280983252
2.2722722722722715,3.1107365287315916
2.2922922922922915,6.47507396469064
2.3123123123123115,6.296272439350891
2.3323323323323315,6.1948835741185935
2.3523523523523515,5.16948072744633
2.3723723723723715,9.289638322858238
2.3923923923923915,6.709932736156747
2.4124124124124116,3.8830619210543533
2.4324324324324316,6.413338489821124
2.4524524524524516,7.5194897856884815
2.4724724724724716,4.936902929285518
2.4924924924924916,8.39106331899363
2.5125125125125116,7.076786536963955
2.5325325325325316,1.7287643530049444
2.5525525525525516,7.1148684882183995
2.5725725725725717,5.806071332327229
2.5925925925925917,7.795895980249448
2.6126126126126117,8.714174344086125
2.6326326326326317,7.321078672685857
2.6526526526526517,10.367070563514542
2.6726726726726717,6.785765446124291
2.6926926926926917,8.50022958338837
2.7127127127127117,8.968695408987854
2.7327327327327318,7.2731362507634385
2.7527527527527518,9.135196333743417
2.772772772772772,6.498922875105668
2.792792792792792,6.954554745432924
2.812812812812812,5.286938539251297
2.8328328328328336,8.507760091515792
2.8528528528528536,8.789272751739354
2.8728728728728736,10.611924860847298
2.8928928928928936,9.951109298461983
2.9129129129129137,7.915470524919931
2.9329329329329337,6.245736214414027
2.9529529529529537,9.585631947393518
2.9729729729729737,11.060074642857046
2.9929929929929937,10.468377003713044
3.0130130130130137,11.247202466300333
3.0330330330330337,8.775510317073078
3.0530530530530537,8.38789500840528
3.0730730730730738,7.969975407983188
3.0930930930930938,9.455431949313011
3.113113113113114,9.534291663099184
3.133133133133134,10.22987848701488
3.153153153153154,9.68377989316866
3.173173173173174,9.801772527492366
3.193193193193194,8.643094663111057
3.213213213213214,12.207977180670968
3.233233233233234,10.606833264971254
3.253253253253254,10.234768861232316
3.273273273273274,9.219459415026723
3.293293293293294,8.181954494868418
3.313313313313314,13.593973497277938
3.333333333333334,12.220388527374729
3.353353353353354,7.997143027306249
3.373373373373374,12.90593251760377
3.393393393393394,13.360081062792151
3.413413413413414,11.900143375472473
3.433433433433434,14.984686933322017
3.453453453453454,12.359780039415353
3.473473473473474,9.2313709150255
3.493493493493494,12.93483479117802
3.513513513513514,12.834571813067537
3.533533533533534,11.279265535049674
3.553553553553554,13.774860531727942
3.573573573573574,9.43509755336168
3.593593593593594,14.8950485708025
3.613613613613614,11.301959941282737
3.633633633633634,11.233401133239504
3.653653653653654,13.121535476241743
3.673673673673674,14.361824116730299
3.693693693693694,13.971221230019426
3.713713713713714,12.30635121588055
3.733733733733734,12.928589012037474
3.753753753753754,11.824582549065475
3.773773773773774,13.792008692363012
3.7937937937937942,16.542913778850128
3.8138138138138142,14.536649931149318
3.8338338338338342,16.417110374967944
3.8538538538538543,17.76299220231659
3.8738738738738743,13.830861752608643
3.8938938938938943,14.789263150793426
3.9139139139139143,19.661107847653927
3.9339339339339343,18.364523020516813
3.9539539539539543,12.288942818363402
3.9739739739739743,16.566765777944315
3.9939939939939944,15.953108008739491
4.014014014014014,17.765214726418424
4.034034034034034,14.783473052774793
4.054054054054054,14.75613752911077
4.074074074074074,15.24593813045531
4.094094094094094,15.617749358899276
4.114114114114114,18.556583277570994
4.134134134134134,14.728662692715229
4.1541541541541545,16.01176893655758
4.1741741741741745,13.845705255339768
4.1941941941941945,19.605500585437035
4.2142142142142145,20.30166164214741
4.2342342342342345,17.274592688633604
4.2542542542542545,17.50278053021398
4.2742742742742745,19.17586437628867
4.2942942942942945,21.389927500765047
4.314314314314315,19.43052949782523
4.334334334334335,17.39137023683923
4.354354354354355,15.722756699311848
4.374374374374375,16.904898641856228
4.394394394394395,19.457140994109807
4.414414414414415,18.17639957578817
4.434434434434435,20.054144165279364
4.454454454454455,18.736316454336663
4.474474474474475,17.9046289601348
4.494494494494495,17.84641749813518
4.514514514514515,23.505550320508682
4.534534534534535,22.339978943253616
4.554554554554555,24.205003094069554
4.574574574574575,22.006634339854358
4.594594594594595,20.25031667144819
4.614614614614615,23.941349886394665
4.634634634634635,21.41370219383138
4.654654654654655,22.10749349467895
4.674674674674675,21.766934555893737
4.694694694694695,16.146349837826484
4.714714714714715,25.43800486573716
4.734734734734735,23.39972090021911
4.754754754754755,23.267338899599967
4.774774774774775,22.67492202528438
4.794794794794795,23.316912764963522
4.814814814814815,21.987883829267723
4.834834834834835,24.608786584746927
4.854854854854855,20.955418972909488
4.874874874874875,24.13654191062742
4.894894894894895,25.083142973210315
4.914914914914915,23.75905035320728
4.934934934934935,25.09531839698332
4.954954954954955,22.56890982116416
4.974974974974975,22.818722459835325
4.994994994994995,25.423409242077835
5.015015015015015,26.507474910068154
5.035035035035035,21.601846493026834
5.055055055055055,26.5976228798592
5.075075075075075,24.669984016895604
5.095095095095095,25.57438185344727
5.115115115115115,23.485366793749044
5.135135135135135,24.666378375725923
5.155155155155155,28.507875324783395
5.175175175175175,26.84816484170983
5.195195195195195,26.224496312760124
5.215215215215215,26.965493035750214
5.235235235235235,28.38611161757713
5.255255255255255,28.49869679021465
5.275275275275275,27.678475229137028
5.295295295295295,30.226070486169824
5.315315315315315,30.19350217503888
5.335335335335335,29.292547198738603
5.355355355355355,28.789054547953423
5.375375375375375,30.20930261643103
5.395395395395395,29.7388263162562
5.415415415415415,31.44832426513081
5.435435435435435,31.343081126263815
5.455455455455455,27.72548642362323
5.475475475475475,27.808905341049968
5.495495495495495,28.797971652203127
5.515515515515515,32.37318878202622
5.535535535535535,27.489535671634194
5.555555555555555,31.653712309080184
5.575575575575575,31.812129181140833
5.595595595595595,33.63598618682121
5.615615615615615,31.895816123673722
5.635635635635635,29.07397023647847
5.655655655655655,30.067730974053557
5.675675675675675,29.849303331660884
5.6956956956956954,31.365061525300195
5.7157157157157155,32.303603008031764
5.7357357357357355,30.567781377753843
5.7557557557557555,36.07004830122008
5.7757757757757755,30.70902306813338
5.7957957957957955,36.28345575428918
5.8158158158158155,36.19403966637206
5.8358358358358355,35.853585002203815
5.8558558558558556,32.90351458956781
5.875875875875876,35.21081906705389
5.895895895895896,32.20684614814083
5.915915915915916,36.81987519425474
5.935935935935936,35.087365872463096
5.955955955955956,34.65477092011385
5.975975975975976,33.26479917212947
5.995995995995996,30.996955746741982
6.016016016016017,34.115366990889726
6.0360360360360374,38.65932741955145
6.0560560560560575,35.87014809714364
6.0760760760760775,36.58004276803397
6.0960960960960975,38.473496329414985
6.1161161161161175,41.01821410204783
6.1361361361361375,40.302175991087005
6.1561561561561575,35.95358861134698
