x,y
-8.67867867867868,-21.036036036036037
-8.65865865865866,-20.975975975975977
-8.63863863863864,-20.915915915915917
-8.618618618618619,-20.855855855855857
-8.598598598598599,-20.795795795795797
-8.578578578578579,-20.735735735735737
-8.558558558558559,-20.675675675675677
-8.538538538538539,-20.615615615615617
-8.518518518518519,-20.555555555555557
-8.498498498498499,-20.495495495495497
-8.478478478478479,-20.435435435435437
-8.458458458458459,-20.375375375375377
-8.438438438438439,-20.315315315315317
-8.418418418418419,-20.255255255255257
-8.398398398398399,-20.195195195195197
-8.378378378378379,-20.135135135135137
-8.358358358358359,-20.075075075075077
-8.338338338338339,-20.015015015015017
-8.318318318318319,-19.954954954954957
-8.298298298298299,-19.894894894894897
-8.278278278278279,-19.834834834834837
-8.258258258258259,-19.774774774774777
-8.238238238238239,-19.714714714714717
-8.218218218218219,-19.654654654654657
-8.198198198198199,-19.594594594594597
-8.178178178178179,-19.534534534534536
-8.158158158158159,-19.474474474474476
-8.138138138138139,-19.414414414414416
-8.118118118118119,-19.354354354354356
-8.098098098098099,-19.294294294294296
-8.078078078078079,-19.234234234234236
-8.058058058058059,-19.174174174174176
-8.038038038038039,-19.114114114114116
-8.018018018018019,-19.054054054054056
-7.997997997997998,-18.993993993993993
-7.977977977977978,-18.933933933933933
-7.957957957957958,-18.873873873873872
-7.937937937937938,-18.813813813813812
-7.917917917917918,-18.753753753753752
-7.897897897897898,-18.693693693693692
-7.877877877877878,-18.633633633633632
-7.857857857857858,-18.573573573573572
-7.837837837837838,-18.513513513513512
-7.817817817817818,-18.453453453453452
-7.797797797797798,-18.393393393393392
-7.777777777777778,-18.333333333333332
-7.757757757757758,-18.273273273273272
-7.737737737737738,-18.213213213213212
-7.717717717717718,-18.153153153153152
-7.697697697697698,-18.093093093093092
-7.677677677677678,-18.033033033033032
-7.657657657657658,-17.972972972972972
-7.637637637637638,-17.912912912912912
-7.617617617617618,-17.852852852852852
-7.597597597597598,-17.792792792792792
-7.5775775775775776,-17.73273273273273
-7.5575575575575575,-17.67267267267267
-7.5375375375375375,-17.61261261261261
-7.5175175175175175,-17.55255255255255
-7.4974974974974975,-17.49249249249249
-7.4774774774774775,-17.43243243243243
-7.4574574574574575,-17.37237237237237
-7.4374374374374375,-17.31231231231231
-7.4174174174174174,-17.25225225225225
-7.397397397397397,-17.19219219219219
-7.377377377377377,-17.13213213213213
-7.357357357357357,-17.07207207207207
-7.337337337337337,-17.01201201201201
-7.317317317317317,-16.95195195195195
-7.297297297297297,-16.89189189189189
-7.277277277277277,-16.83183183183183
-7.257257257257257,-16.77177177177177
-7.237237237237237,-16.71171171171171
-7.217217217217217,-16.65165165165165
-7.197197197197197,-16.59159159159159
-7.177177177177177,-16.53153153153153
-7.157157157157157,-16.47147147147147
-7.137137137137137,-16.41141141141141
-7.117117117117117,-16.35135135135135
-7.097097097097097,-16.29129129129129
-7.077077077077077,-16.23123123123123
-7.057057057057057,-16.17117117117117
-7.037037037037037,-16.11111111111111
-7.017017017017017,-16.05105105105105
-6.996996996996997,-15.99099099099099
-6.976976976976977,-15.93093093093093
-6.956956956956957,-15.87087087087087
-6.936936936936937,-15.81081081081081
-6.916916916916917,-15.75075075075075
-6.896896896896897,-15.69069069069069
-6.876876876876877,-15.63063063063063
-6.856856856856857,-15.57057057057057
-6.836836836836837,-15.51051051051051
-6.816816816816817,-15.45045045045045
-6.796796796796797,-15.39039039039039
-6.776776776776776,-15.330330330330327
-6.756756756756756,-15.270270270270267
-6.736736736736736,-15.210210210210207
-6.716716716716716,-15.150150150150147
-6.696696696696696,-15.090090090090087
-6.676676676676676,-15.030030030030026
-6.656656656656656,-14.969969969969966
-6.636636636636636,-14.909909909909906
-6.616616616616616,-14.849849849849846
-6.596596596596596,-14.789789789789786
-6.576576576576576,-14.729729729729726
-6.556556556556556,-14.669669669669666
-6.536536536536536,-14.609609609609606
-6.516516516516516,-14.549549549549546
-6.496496496496496,-14.489489489489486
-6.476476476476476,-14.429429429429426
-6.456456456456456,-14.369369369369366
-6.436436436436436,-14.309309309309306
-6.416416416416416,-14.249249249249246
-6.396396396396396,-14.189189189189186
-6.376376376376376,-14.129129129129126
-6.356356356356356,-14.069069069069066
-6.336336336336336,-14.009009009009006
-6.316316316316316,-13.948948948948946
-6.296296296296296,-13.888888888888886
-6.276276276276276,-13.828828828828826
-6.256256256256256,-13.768768768768766
-6.236236236236236,-13.708708708708706
-6.216216216216216,-13.648648648648646
-6.196196196196196,-13.588588588588586
-6.176176176176176,-13.528528528528525
-6.156156156156156,-13.468468468468465
-6.136136136136136,-13.408408408408405
-6.116116116116116,-13.348348348348345
-6.096096096096096,-13.288288288288285
-6.076076076076076,-13.228228228228225
-6.056056056056056,-13.168168168168165
-6.036036036036036,-13.108108108108105
-6.016016016016016,-13.048048048048045
-5.995995995995996,-12.987987987987985
-5.975975975975976,-12.927927927927925
-5.955955955955956,-12.867867867867865
-5.935935935935936,-12.807807807807805
-5.915915915915916,-12.747747747747745
-5.895895895895896,-12.687687687687685
-5.875875875875876,-12.627627627627625
-5.8558558558558556,-12.567567567567565
-5.8358358358358355,-12.507507507507505
-5.8158158158158155,-12.447447447447445
-5.7957957957957955,-12.387387387387385
-5.7757757757757755,-12.327327327327325
-5.7557557557557555,-12.267267267267265
-5.7357357357357355,-12.207207207207205
-5.7157157157157155,-12.147147147147145
-5.6956956956956954,-12.087087087087085
-5.675675675675675,-12.027027027027025
-5.655655655655655,-11.966966966966964
-5.635635635635635,-11.906906906906904
-5.615615615615615,-11.846846846846844
-5.595595595595595,-11.786786786786784
-5.575575575575575,-11.726726726726724
-5.555555555555555,-11.666666666666664
-5.535535535535535,-11.606606606606604
-5.515515515515515,-11.546546546546544
-5.495495495495495,-11.486486486486484
-5.475475475475475,-11.426426426426424
-5.455455455455455,-11.366366366366364
-5.435435435435435,-11.306306306306304
-5.415415415415415,-11.246246246246244
-5.395395395395395,-11.186186186186184
-5.375375375375375,-11.126126126126124
-5.355355355355355,-11.066066066066064
-5.335335335335335,-11.006006006006004
-5.315315315315315,-10.945945945945946
-5.295295295295295,-10.885885885885886
-5.275275275275275,-10.825825825825826
-5.255255255255255,-10.765765765765765
-5.235235235235235,-10.705705705705705
-5.215215215215215,-10.645645645645645
-5.195195195195195,-10.585585585585585
-5.175175175175175,-10.525525525525525
-5.155155155155155,-10.465465465465465
-5.135135135135135,-10.405405405405405
-5.115115115115115,-10.345345345345345
-5.095095095095095,-10.285285285285285
-5.075075075075075,-10.225225225225225
-5.055055055055055,-10.165165165165165
-5.035035035035035,-10.105105105105105
-5.015015015015015,-10.045045045045045
-4.994994994994995,-9.984984984984985
-4.974974974974975,-9.924924924924925
-4.954954954954955,-9.864864864864865
-4.934934934934935,-9.804804804804805
-4.914914914914915,-9.744744744744745
-4.894894894894895,-9.684684684684685
-4.874874874874875,-9.624624624624625
-4.854854854854855,-9.564564564564565
-4.834834834834835,-9.504504504504505
-4.814814814814815,-9.444444444444445
-4.794794794794795,-9.384384384384385
-4.774774774774775,-9.324324324324325
-4.754754754754755,-9.264264264264265
-4.734734734734735,-9.204204204204204
-4.714714714714715,-9.144144144144144
-4.694694694694695,-9.084084084084084
-4.674674674674675,-9.024024024024024
-4.654654654654655,-8.963963963963964
-4.634634634634635,-8.903903903903904
-4.614614614614615,-8.843843843843844
-4.594594594594595,-8.783783783783784
-4.574574574574575,-8.723723723723724
-4.554554554554555,-8.663663663663664
-4.534534534534535,-8.603603603603604
-4.514514514514515,-8.543543543543544
-4.494494494494495,-8.483483483483484
-4.474474474474475,-8.423423423423424
-4.454454454454455,-8.363363363363364
-4.434434434434435,-8.303303303303304
-4.414414414414415,-8.243243243243244
-4.394394394394395,-8.183183183183184
-4.374374374374375,-8.123123123123124
-4.354354354354355,-8.063063063063064
-4.334334334334335,-8.003003003003004
-4.314314314314315,-7.942942942942944
-4.2942942942942945,-7.882882882882884
-4.2742742742742745,-7.822822822822824
-4.2542542542542545,-7.762762762762764
-4.2342342342342345,-7.7027027027027035
-4.2142142142142145,-7.6426426426426435
-4.1941941941941945,-7.582582582582583
-4.1741741741741745,-7.522522522522523
-4.1541541541541545,-7.462462462462463
-4.134134134134134,-7.402402402402403
-4.114114114114114,-7.342342342342343
-4.094094094094094,-7.282282282282283
-4.074074074074074,-7.222222222222223
-4.054054054054054,-7.162162162162163
-4.034034034034034,-7.102102102102103
-4.014014014014014,-7.042042042042043
-3.9939939939939944,-6.981981981981983
-3.9739739739739743,-6.921921921921923
-3.9539539539539543,-6.861861861861863
-3.9339339339339343,-6.801801801801803
-3.9139139139139143,-6.741741741741743
-3.8938938938938943,-6.681681681681683
-3.8738738738738743,-6.621621621621623
-3.8538538538538543,-6.561561561561563
-3.8338338338338342,-6.501501501501503
-3.8138138138138142,-6.441441441441443
-3.7937937937937942,-6.381381381381383
-3.773773773773774,-6.321321321321323
-3.753753753753754,-6.261261261261263
-3.733733733733734,-6.2012012012012026
-3.713713713713714,-6.1411411411411425
-3.693693693693694,-6.0810810810810825
-3.673673673673674,-6.021021021021022
-3.653653653653654,-5.960960960960962
-3.633633633633634,-5.900900900900902
-3.613613613613614,-5.840840840840842
-3.593593593593594,-5.780780780780782
-3.573573573573573,-5.7207207207207205
-3.553553553553553,-5.66066066066066
-3.533533533533533,-5.6006006006006
-3.513513513513513,-5.54054054054054
-3.493493493493493,-5.48048048048048
-3.473473473473473,-5.42042042042042
-3.453453453453453,-5.36036036036036
-3.433433433433433,-5.3003003003003
-3.413413413413413,-5.24024024024024
-3.393393393393393,-5.18018018018018
-3.373373373373373,-5.12012012012012
-3.353353353353353,-5.06006006006006
-3.333333333333333,-5.0
-3.313313313313313,-4.93993993993994
-3.293293293293293,-4.87987987987988
-3.273273273273273,-4.81981981981982
-3.253253253253253,-4.75975975975976
-3.233233233233233,-4.6996996996997
-3.213213213213213,-4.63963963963964
-3.193193193193193,-4.57957957957958
-3.173173173173173,-4.51951951951952
-3.153153153153153,-4.45945945945946
-3.133133133133133,-4.3993993993994
-3.113113113113113,-4.33933933933934
-3.093093093093093,-4.2792792792792795
-3.073073073073073,-4.2192192192192195
-3.053053053053053,-4.1591591591591595
-3.033033033033033,-4.099099099099099
-3.013013013013013,-4.039039039039039
-2.992992992992993,-3.9789789789789793
-2.972972972972973,-3.9189189189189193
-2.952952952952953,-3.8588588588588593
-2.932932932932933,-3.7987987987987992
-2.9129129129129128,-3.738738738738739
-2.8928928928928928,-3.678678678678679
-2.8728728728728727,-3.618618618618619
-2.8528528528528527,-3.558558558558559
-2.8328328328328327,-3.498498498498499
-2.8128128128128127,-3.438438438438439
-2.7927927927927927,-3.378378378378379
-2.7727727727727727,-3.318318318318319
-2.7527527527527527,-3.258258258258259
-2.7327327327327327,-3.198198198198199
-2.7127127127127126,-3.138138138138139
-2.6926926926926926,-3.0780780780780788
-2.6726726726726726,-3.0180180180180187
-2.6526526526526526,-2.957957957957958
-2.6326326326326326,-2.8978978978978978
-2.6126126126126126,-2.8378378378378377
-2.5925925925925926,-2.7777777777777777
-2.5725725725725725,-2.7177177177177176
-2.5525525525525525,-2.6576576576576576
-2.5325325325325325,-2.5975975975975976
-2.5125125125125125,-2.5375375375375375
-2.4924924924924925,-2.4774774774774775
-2.4724724724724725,-2.4174174174174174
-2.4524524524524525,-2.3573573573573574
-2.4324324324324325,-2.2972972972972974
-2.4124124124124124,-2.2372372372372373
-2.3923923923923924,-2.1771771771771773
-2.3723723723723724,-2.1171171171171173
-2.3523523523523524,-2.057057057057057
-2.3323323323323324,-1.9969969969969972
-2.3123123123123124,-1.9369369369369371
-2.2922922922922924,-1.876876876876877
-2.2722722722722724,-1.816816816816817
-2.2522522522522523,-1.756756756756757
-2.2322322322322323,-1.696696696696697
-2.2122122122122123,-1.636636636636637
-2.1921921921921923,-1.576576576576577
-2.1721721721721723,-1.5165165165165169
-2.1521521521521523,-1.4564564564564568
-2.1321321321321323,-1.3963963963963968
-2.1121121121121122,-1.3363363363363367
-2.0920920920920922,-1.2762762762762767
-2.0720720720720722,-1.2162162162162167
-2.052052052052052,-1.1561561561561566
-2.032032032032032,-1.0960960960960966
-2.012012012012012,-1.0360360360360366
-1.9919919919919913,-0.9759759759759739
-1.9719719719719713,-0.9159159159159138
-1.9519519519519513,-0.8558558558558538
-1.9319319319319312,-0.7957957957957937
-1.9119119119119112,-0.7357357357357337
-1.8918918918918912,-0.6756756756756737
-1.8718718718718712,-0.6156156156156136
-1.8518518518518512,-0.5555555555555536
-1.8318318318318312,-0.49549549549549354
-1.8118118118118112,-0.4354354354354335
-1.7917917917917912,-0.37537537537537347
-1.7717717717717711,-0.3153153153153134
-1.7517517517517511,-0.2552552552552534
-1.7317317317317311,-0.19519519519519335
-1.711711711711711,-0.1351351351351333
-1.691691691691691,-0.07507507507507327
-1.671671671671671,-0.015015015015013233
-1.651651651651651,0.045045045045046805
-1.631631631631631,0.10510510510510684
-1.611611611611611,0.16516516516516688
-1.591591591591591,0.22522522522522692
-1.571571571571571,0.28528528528528696
-1.551551551551551,0.345345345345347
-1.531531531531531,0.40540540540540704
-1.511511511511511,0.4654654654654671
-1.491491491491491,0.5255255255255271
-1.471471471471471,0.5855855855855872
-1.451451451451451,0.6456456456456472
-1.431431431431431,0.7057057057057072
-1.411411411411411,0.7657657657657673
-1.391391391391391,0.8258258258258273
-1.3713713713713709,0.8858858858858873
-1.3513513513513509,0.9459459459459474
-1.3313313313313309,1.0060060060060074
-1.3113113113113108,1.0660660660660675
-1.2912912912912908,1.1261261261261275
-1.2712712712712708,1.1861861861861875
-1.2512512512512508,1.2462462462462476
-1.2312312312312308,1.3063063063063076
-1.2112112112112108,1.3663663663663677
-1.1911911911911908,1.4264264264264277
-1.1711711711711708,1.4864864864864877
-1.1511511511511507,1.5465465465465478
-1.1311311311311307,1.6066066066066078
-1.1111111111111107,1.6666666666666679
-1.0910910910910907,1.726726726726728
-1.0710710710710707,1.786786786786788
-1.0510510510510507,1.846846846846848
-1.0310310310310307,1.906906906906908
-1.0110110110110107,1.966966966966968
-0.9909909909909906,2.027027027027028
-0.9709709709709706,2.087087087087088
-0.9509509509509506,2.147147147147148
-0.9309309309309306,2.207207207207208
-0.9109109109109106,2.2672672672672682
-0.8908908908908906,2.3273273273273283
-0.8708708708708706,2.3873873873873883
-0.8508508508508505,2.4474474474474484
-0.8308308308308305,2.5075075075075084
-0.8108108108108105,2.5675675675675684
-0.7907907907907905,2.6276276276276285
-0.7707707707707705,2.6876876876876885
-0.7507507507507505,2.7477477477477485
-0.7307307307307305,2.8078078078078086
-0.7107107107107105,2.8678678678678686
-0.6906906906906904,2.9279279279279287
-0.6706706706706704,2.9879879879879887
-0.6506506506506504,3.0480480480480487
-0.6306306306306304,3.108108108108109
-0.6106106106106104,3.168168168168169
-0.5905905905905904,3.228228228228229
-0.5705705705705704,3.288288288288289
-0.5505505505505504,3.348348348348349
-0.5305305305305303,3.408408408408409
-0.5105105105105103,3.468468468468469
-0.4904904904904903,3.528528528528529
-0.4704704704704703,3.588588588588589
-0.4504504504504503,3.648648648648649
-0.4304304304304303,3.708708708708709
-0.41041041041041026,3.768768768768769
-0.39039039039039025,3.8288288288288292
-0.37037037037037024,3.8888888888888893
-0.3503503503503502,3.9489489489489493
-0.3303303303303302,4.009009009009009
-0.3103103103103102,4.069069069069069
-0.2902902902902902,4.129129129129129
-0.2702702702702702,4.1891891891891895
-0.25025025025025016,4.2492492492492495
-0.23023023023023015,4.3093093093093096
-0.21021021021021014,4.36936936936937
-0.19019019019019012,4.42942942942943
-0.1701701701701701,4.48948948948949
-0.1501501501501501,4.54954954954955
-0.13013013013013008,4.60960960960961
-0.11011011011011007,4.66966966966967
-0.09009009009009006,4.72972972972973
-0.07007007007007005,4.78978978978979
-0.05005005005005003,4.84984984984985
-0.03003003003003002,4.90990990990991
-0.010010010010010006,4.96996996996997
0.010010010010010006,5.03003003003003
0.03003003003003002,5.09009009009009
0.05005005005005003,5.15015015015015
0.07007007007007005,5.21021021021021
0.09009009009009006,5.27027027027027
0.11011011011011007,5.33033033033033
0.13013013013013008,5.39039039039039
0.1501501501501501,5.45045045045045
0.1701701701701701,5.51051051051051
0.19019019019019012,5.57057057057057
0.21021021021021014,5.63063063063063
0.23023023023023015,5.6906906906906904
0.25025025025025016,5.7507507507507505
0.2702702702702702,5.8108108108108105
0.2902902902902902,5.870870870870871
0.3103103103103102,5.930930930930931
0.3303303303303302,5.990990990990991
0.3503503503503502,6.051051051051051
0.37037037037037024,6.111111111111111
0.39039039039039025,6.171171171171171
0.41041041041041026,6.231231231231231
0.4304304304304303,6.291291291291291
0.4504504504504503,6.351351351351351
0.4704704704704703,6.411411411411411
0.4904904904904903,6.471471471471471
0.5105105105105103,6.531531531531531
0.5305305305305303,6.591591591591591
0.5505505505505504,6.651651651651651
0.5705705705705704,6.711711711711711
0.5905905905905904,6.771771771771771
0.6106106106106104,6.831831831831831
0.6306306306306304,6.891891891891891
0.6506506506506504,6.951951951951951
0.6706706706706704,7.012012012012011
0.6906906906906904,7.072072072072071
0.7107107107107105,7.132132132132131
0.7307307307307305,7.192192192192191
0.7507507507507505,7.2522522522522515
0.7707707707707705,7.3123123123123115
0.7907907907907905,7.3723723723723715
0.8108108108108105,7.432432432432432
0.8308308308308305,7.492492492492492
0.8508508508508505,7.552552552552552
0.8708708708708706,7.612612612612612
0.8908908908908906,7.672672672672672
0.9109109109109106,7.732732732732732
0.9309309309309306,7.792792792792792
0.9509509509509506,7.852852852852852
0.9709709709709706,7.912912912912912
0.9909909909909906,7.972972972972972
1.0110110110110107,8.033033033033032
1.0310310310310307,8.093093093093092
1.0510510510510507,8.153153153153152
1.0710710710710707,8.213213213213212
1.0910910910910907,8.273273273273272
1.1111111111111107,8.333333333333332
1.1311311311311307,8.393393393393392
1.1511511511511507,8.453453453453452
1.1711711711711708,8.513513513513512
1.1911911911911908,8.573573573573572
1.2112112112112108,8.633633633633632
1.2312312312312308,8.693693693693692
1.2512512512512508,8.753753753753752
1.2712712712712708,8.813813813813812
1.2912912912912908,8.873873873873872
1.3113113113113108,8.933933933933933
1.3313313313313309,8.993993993993993
1.3513513513513509,9.054054054054053
1.3713713713713709,9.114114114114113
1.391391391391391,9.174174174174173
1.411411411411411,9.234234234234233
1.431431431431431,9.294294294294293
1.451451451451451,9.354354354354353
1.471471471471471,9.414414414414413
1.491491491491491,9.474474474474473
1.511511511511511,9.534534534534533
1.531531531531531,9.594594594594593
1.551551551551551,9.654654654654653
1.571571571571571,9.714714714714713
1.591591591591591,9.774774774774773
1.611611611611611,9.834834834834833
1.631631631631631,9.894894894894893
1.651651651651651,9.954954954954953
1.671671671671671,10.015015015015013
1.691691691691691,10.075075075075073
1.711711711711711,10.135135135135133
1.7317317317317311,10.195195195195193
1.7517517517517511,10.255255255255253
1.7717717717717711,10.315315315315313
1.7917917917917912,10.375375375375373
1.8118118118118112,10.435435435435434
1.8318318318318312,10.495495495495494
1.8518518518518512,10.555555555555554
1.8718718718718712,10.615615615615614
1.8918918918918912,10.675675675675674
1.9119119119119112,10.735735735735734
1.9319319319319312,10.795795795795794
1.9519519519519513,10.855855855855854
1.9719719719719713,10.915915915915914
1.9919919919919913,10.975975975975974
2.0120120120120113,11.036036036036034
2.0320320320320313,11.096096096096094
2.0520520520520513,11.156156156156154
2.0720720720720713,11.216216216216214
2.0920920920920913,11.276276276276274
2.1121121121121114,11.336336336336334
2.1321321321321314,11.396396396396394
2.1521521521521514,11.456456456456454
2.1721721721721714,11.516516516516514
2.1921921921921914,11.576576576576574
2.2122122122122114,11.636636636636634
2.2322322322322314,11.696696696696694
2.2522522522522515,11.756756756756754
2.2722722722722715,11.816816816816814
2.2922922922922915,11.876876876876874
2.3123123123123115,11.936936936936934
2.3323323323323315,11.996996996996995
2.3523523523523515,12.057057057057055
2.3723723723723715,12.117117117117115
2.3923923923923915,12.177177177177175
2.4124124124124116,12.237237237237235
2.4324324324324316,12.297297297297295
2.4524524524524516,12.357357357357355
2.4724724724724716,12.417417417417415
2.4924924924924916,12.477477477477475
2.5125125125125116,12.537537537537535
2.5325325325325316,12.597597597597595
2.5525525525525516,12.657657657657655
2.5725725725725717,12.717717717717715
2.5925925925925917,12.777777777777775
2.6126126126126117,12.837837837837835
2.6326326326326317,12.897897897897895
2.6526526526526517,12.957957957957955
2.6726726726726717,13.018018018018015
2.6926926926926917,13.078078078078075
2.7127127127127117,13.138138138138135
2.7327327327327318,13.198198198198195
2.7527527527527518,13.258258258258255
2.772772772772772,13.318318318318315
2.792792792792792,13.378378378378375
2.812812812812812,13.438438438438435
2.8328328328328336,13.4984984984985
2.8528528528528536,13.55855855855856
2.8728728728728736,13.61861861861862
2.8928928928928936,13.678678678678681
2.9129129129129137,13.738738738738741
2.9329329329329337,13.798798798798801
2.9529529529529537,13.858858858858861
2.9729729729729737,13.918918918918921
2.9929929929929937,13.978978978978981
3.0130130130130137,14.039039039039041
3.0330330330330337,14.099099099099101
3.0530530530530537,14.159159159159161
3.0730730730730738,14.219219219219221
3.0930930930930938,14.279279279279281
3.113113113113114,14.339339339339341
3.133133133133134,14.399399399399401
3.153153153153154,14.459459459459461
3.173173173173174,14.519519519519521
3.193193193193194,14.579579579579582
3.213213213213214,14.639639639639642
3.233233233233234,14.699699699699702
3.253253253253254,14.759759759759762
3.273273273273274,14.819819819819822
3.293293293293294,14.879879879879882
3.313313313313314,14.939939939939942
3.333333333333334,15.000000000000002
3.353353353353354,15.060060060060062
3.373373373373374,15.120120120120122
3.393393393393394,15.180180180180182
3.413413413413414,15.240240240240242
3.433433433433434,15.300300300300302
3.453453453453454,15.360360360360362
3.473473473473474,15.420420420420422
3.493493493493494,15.480480480480482
3.513513513513514,15.540540540540542
3.533533533533534,15.600600600600602
3.553553553553554,15.660660660660662
3.573573573573574,15.720720720720722
3.593593593593594,15.780780780780782
3.613613613613614,15.840840840840842
3.633633633633634,15.900900900900902
3.653653653653654,15.960960960960962
3.673673673673674,16.02102102102102
3.693693693693694,16.08108108108108
3.713713713713714,16.14114114114114
3.733733733733734,16.2012012012012
3.753753753753754,16.26126126126126
3.773773773773774,16.32132132132132
3.7937937937937942,16.38138138138138
3.8138138138138142,16.44144144144144
3.8338338338338342,16.5015015015015
3.8538538538538543,16.56156156156156
3.8738738738738743,16.62162162162162
3.8938938938938943,16.68168168168168
3.9139139139139143,16.74174174174174
3.9339339339339343,16.8018018018018
3.9539539539539543,16.86186186186186
3.9739739739739743,16.92192192192192
3.9939939939939944,16.98198198198198
4.014014014014014,17.04204204204204
4.034034034034034,17.1021021021021
4.054054054054054,17.16216216216216
4.074074074074074,17.22222222222222
4.094094094094094,17.28228228228228
4.114114114114114,17.34234234234234
4.134134134134134,17.4024024024024
4.1541541541541545,17.46246246246246
4.1741741741741745,17.52252252252252
4.1941941941941945,17.58258258258258
4.2142142142142145,17.64264264264264
4.2342342342342345,17.7027027027027
4.2542542542542545,17.762762762762762
4.2742742742742745,17.822822822822822
4.2942942942942945,17.882882882882882
4.314314314314315,17.942942942942942
4.334334334334335,18.003003003003002
4.354354354354355,18.063063063063062
4.374374374374375,18.123123123123122
4.394394394394395,18.183183183183182
4.414414414414415,18.243243243243242
4.434434434434435,18.303303303303302
4.454454454454455,18.363363363363362
4.474474474474475,18.423423423423422
4.494494494494495,18.483483483483482
4.514514514514515,18.543543543543542
4.534534534534535,18.603603603603602
4.554554554554555,18.663663663663662
4.574574574574575,18.723723723723722
4.594594594594595,18.783783783783782
4.614614614614615,18.843843843843842
4.634634634634635,18.903903903903903
4.654654654654655,18.963963963963963
4.674674674674675,19.024024024024023
4.694694694694695,19.084084084084083
4.714714714714715,19.144144144144143
4.734734734734735,19.204204204204203
4.754754754754755,19.264264264264263
4.774774774774775,19.324324324324323
4.794794794794795,19.384384384384383
4.814814814814815,19.444444444444443
4.834834834834835,19.504504504504503
4.854854854854855,19.564564564564563
4.874874874874875,19.624624624624623
4.894894894894895,19.684684684684683
4.914914914914915,19.744744744744743
4.934934934934935,19.804804804804803
4.954954954954955,19.864864864864863
4.974974974974975,19.924924924924923
4.994994994994995,19.984984984984983
5.015015015015015,20.045045045045043
5.035035035035035,20.105105105105103
5.055055055055055,20.165165165165163
5.075075075075075,20.225225225225223
5.095095095095095,20.285285285285283
5.115115115115115,20.345345345345343
5.135135135135135,20.405405405405403
5.155155155155155,20.465465465465464
5.175175175175175,20.525525525525524
5.195195195195195,20.585585585585584
5.215215215215215,20.645645645645644
5.235235235235235,20.705705705705704
5.255255255255255,20.765765765765764
5.275275275275275,20.825825825825824
5.295295295295295,20.885885885885884
5.315315315315315,20.945945945945944
5.335335335335335,21.006006006006004
5.355355355355355,21.066066066066064
5.375375375375375,21.126126126126124
5.395395395395395,21.186186186186184
5.415415415415415,21.246246246246244
5.435435435435435,21.306306306306304
5.455455455455455,21.366366366366364
5.475475475475475,21.426426426426424
5.495495495495495,21.486486486486484
5.515515515515515,21.546546546546544
5.535535535535535,21.606606606606604
5.555555555555555,21.666666666666664
5.575575575575575,21.726726726726724
5.595595595595595,21.786786786786784
5.615615615615615,21.846846846846844
5.635635635635635,21.906906906906904
5.655655655655655,21.966966966966964
5.675675675675675,22.027027027027025
5.6956956956956954,22.087087087087085
5.7157157157157155,22.147147147147145
5.7357357357357355,22.207207207207205
5.7557557557557555,22.267267267267265
5.7757757757757755,22.327327327327325
5.7957957957957955,22.387387387387385
